Taxon	coef	adj.p	taxRank	database	dataset	DAA_tool
GCA_023231945.1	-0.5802853156437437	0.013856695759168767	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCA_901457705.2	0.6847967126867374	1.7687486590183977e-5	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCA_903642255.1	-0.02763379307220315	1	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCA_903871605.1	0.7975443785578612	2.305298839768564e-9	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCA_903903925.1	-0.609891398626975	9.834158987077721e-4	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCA_903970385.1	0.25542934666328326	1	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCA_903970465.1	0.8946521301303871	0.001642057816694788	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_000024025.1	-0.37119899504801723	0.48306837022062016	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_000729995.1	-0.7621772382794215	4.3356019777535285e-5	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_002220365.1	-1.0506173475499176	2.886015394286256e-7	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_002246015.1	-0.09743764868643388	1	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_002949735.1	0.2725740332362263	1	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_003240565.1	1.5477858483953841	2.3634979624568213e-11	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_003269035.1	-0.26073863561509575	1	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_003330725.1	-0.6959408329121596	0.0011486373000639445	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_003581425.1	0.3544545786936634	0.4569278641624186	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_004115155.1	0.5764831216385462	0.003009566320756261	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_004137085.1	0.07021011687648246	1	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_004137685.1	0.6565136771143698	4.695112745975666e-6	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_008039875.1	1.330038332712592	1.9811403392314563e-6	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_009765685.1	0.4341446150595383	0.006994362591995668	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_009766005.1	-0.8827122959315233	6.758718332262387e-6	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_011493005.1	-0.48317727225606316	0.03566399808675954	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_013408825.1	-0.11192413097329319	1	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_013778325.1	0.33010215892962513	0.22411129846098662	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_014084125.1	-0.41018479687198506	0.27556312723874776	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_014200755.1	0.8761082516333536	4.1405183641957147e-8	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_017833295.1	0.12241999096334047	1	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_019355555.1	2.1171255358622707	3.4402896944188084e-16	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_020829495.1	0.380408614646411	0.3432885598224739	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_020829625.1	-0.08580043850981782	1	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_020829645.1	0.328672900967159	0.51955854323398	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_022179125.1	1.454269533796651	2.1897472029875683e-13	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_022662335.1	0.6538187862427587	6.27741145092819e-4	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_022829365.1	0.6811772887161773	0.0038515846474081526	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_022829585.1	0.6937162382901462	6.27741145092819e-4	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_022829635.1	-0.019720864696946436	1	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_022878925.1	-0.30289283070666595	1	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_900103365.1	-0.6837747334636386	1.3492802858260629e-4	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_900105125.1	-0.43037622380243873	0.0180570138877776	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_900114625.1	0.7295858484532461	1.845265313661398e-6	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_900116445.1	-0.2402413868974017	1	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_900141745.1	0.6062464541882956	0.004839444570581396	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_900996245.1	-0.11034893898018909	1	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_903642285.1	0.46894393867461076	0.009426042606468522	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
GCF_904848625.1	0.25630542315199895	1	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
Green_AA.bin.3	0.7859151040640656	0.053981318962946674	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
Green_AD.bin.2	-0.05281709162142872	1	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
Green_AK.bin.3	1.4878620616282756	1.8172870083903184e-12	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
Green_AK.bin.6	-0.0472315762180318	1	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
Green_AP.bin.10	1.0371317375170879	1.899161919945252e-10	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
Green_AP.bin.11	0.8813774509944499	1.5809925214412175e-4	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
Green_AP.bin.12	1.180211175368853	5.390843472545437e-7	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
Green_AP.bin.2	0.8924571076726975	3.319278520356e-6	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
Green_AP.bin.3	0.49151107943092853	0.009920754228600552	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
Green_AP.bin.5	0.3021096057054277	0.8220223094911203	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
Green_K.bin.1	2.2842669975506533	1.9735874663787173e-19	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
Green_M.bin.1	-0.2693563857807826	1	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
Green_P.bin.4	0.8923743274303884	0.0323999717985434	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
Green_P.bin.6	0.9104748949142895	0.004818740163686926	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
Green_Q.bin.1	1.4293504517939182	3.1769049340269487e-6	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
Green_R.bin.1	1.9758204143771074	5.3070571034651396e-14	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
Green_S.bin.2	0.14288085181024152	1	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
Green_T.bin.4	0.7317470752993894	0.04069902413055527	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
Green_T.bin.6	1.5469142566020917	4.614018355869884e-12	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
Green_V.bin.4	0.17671051829090334	1	Species	SM_gtdb-rs214-rep_MAGs	Moss	ANCOMBC2
