Taxon	coef	adj.p	taxRank	database	dataset	DAA_tool
CAIMXF01 sp023231945	-0.945280243388044	2.8463301749942136e-4	Species	SM_gtdb-rs214-rep	Moss	edgeR
Methylobacterium sp022829365	1.056988427004447	2.925955121472881e-4	Species	SM_gtdb-rs214-rep	Moss	edgeR
Mycobacterium sp001673405	-1.709475525725231	2.979104511659382e-4	Species	SM_gtdb-rs214-rep	Moss	edgeR
Amnibacterium kyonggiense	-1.8629076084986218	3.7208492125219536e-4	Species	SM_gtdb-rs214-rep	Moss	edgeR
Palsa-504 sp003168295	-2.520235947856475	3.8808270784765206e-4	Species	SM_gtdb-rs214-rep	Moss	edgeR
Lichenihabitans minor	1.2217062562526093	4.644379321544706e-4	Species	SM_gtdb-rs214-rep	Moss	edgeR
Streptacidiphilus sp014084125	-1.9680318825047163	5.906016313232983e-4	Species	SM_gtdb-rs214-rep	Moss	edgeR
CAIMXF01 sp013289985	-1.1451239248130023	7.100980534062522e-4	Species	SM_gtdb-rs214-rep	Moss	edgeR
RH-AL1 sp901457705	1.214590256921804	8.777213365206321e-4	Species	SM_gtdb-rs214-rep	Moss	edgeR
Caballeronia sp018449635	-1.6188633707539806	0.0012226443473904842	Species	SM_gtdb-rs214-rep	Moss	edgeR
Methylobacterium sp022829585	0.9210217183521452	0.0012987920734587215	Species	SM_gtdb-rs214-rep	Moss	edgeR
CAIMXF01 sp903845345	-1.3609588799983376	0.001374048541988952	Species	SM_gtdb-rs214-rep	Moss	edgeR
Caballeronia mineralivorans	-1.4327293218992052	0.0015132655601221203	Species	SM_gtdb-rs214-rep	Moss	edgeR
Amnibacterium setariae	-1.536342318931906	0.0030083834160085717	Species	SM_gtdb-rs214-rep	Moss	edgeR
Bradyrhizobium sp000938255	-1.3801758341081303	0.004909753906472125	Species	SM_gtdb-rs214-rep	Moss	edgeR
Sphingomonas sp000241485	1.4297393592518306	0.004916520725260372	Species	SM_gtdb-rs214-rep	Moss	edgeR
Novosphingobium sp903970225	1.3914728658897955	0.004932924657451086	Species	SM_gtdb-rs214-rep	Moss	edgeR
Pseudonocardia sp001899645	-1.2871185637859934	0.004932924657451086	Species	SM_gtdb-rs214-rep	Moss	edgeR
Granulicella A mallensis	-1.5596327223218032	0.005260706444363059	Species	SM_gtdb-rs214-rep	Moss	edgeR
Methylobacterium sp017833295	-1.5538042196255002	0.0059125149991979585	Species	SM_gtdb-rs214-rep	Moss	edgeR
Mycobacterium sp016462545	-1.3118351747018353	0.00716836032890411	Species	SM_gtdb-rs214-rep	Moss	edgeR
Granulicella C pectinivorans	-1.2234978485606818	0.008982417129288007	Species	SM_gtdb-rs214-rep	Moss	edgeR
Nostoc muscorum	1.5028305342013428	0.009751506459689073	Species	SM_gtdb-rs214-rep	Moss	edgeR
UBA5172 sp009765785	-1.2979788144215239	0.010366930096223347	Species	SM_gtdb-rs214-rep	Moss	edgeR
Nostoc sp017115025	1.520811417095909	0.011956766220484461	Species	SM_gtdb-rs214-rep	Moss	edgeR
Variovorax sp009765735	-1.4070433897083277	0.012088993065861163	Species	SM_gtdb-rs214-rep	Moss	edgeR
JAJXYY01 sp018449545	-1.1384458236327482	0.012457165365448	Species	SM_gtdb-rs214-rep	Moss	edgeR
Paraburkholderia metrosideri	-1.2476062410661095	0.02210974357952724	Species	SM_gtdb-rs214-rep	Moss	edgeR
Rhodopila globiformis	-1.1136718261130871	0.025904493040264886	Species	SM_gtdb-rs214-rep	Moss	edgeR
Palsa-465 sp019240115	-1.2397836175244386	0.02713004409440319	Species	SM_gtdb-rs214-rep	Moss	edgeR
Mycobacterium madagascariense	-0.8402812308048512	0.027404978981112712	Species	SM_gtdb-rs214-rep	Moss	edgeR
Paraburkholderia aspalathi	-1.2461514745196498	0.030397773075284573	Species	SM_gtdb-rs214-rep	Moss	edgeR
Paraburkholderia phenazinium	-1.2261227135173143	0.03621737260457416	Species	SM_gtdb-rs214-rep	Moss	edgeR
Granulicella C sibirica	-0.91648938584536	0.0368900182912922	Species	SM_gtdb-rs214-rep	Moss	edgeR
Granulicella C rosea	-0.9735143434605873	0.04680232814090268	Species	SM_gtdb-rs214-rep	Moss	edgeR
Nostoc sp002246015	-1.2145716261350339	0.04762377784988813	Species	SM_gtdb-rs214-rep	Moss	edgeR
Lichenicola cladoniae	-1.0843124689995427	0.05120419853237186	Species	SM_gtdb-rs214-rep	Moss	edgeR
Nostoc punctiforme	-1.1647045222625907	0.05285566284034218	Species	SM_gtdb-rs214-rep	Moss	edgeR
Nostoc sp002949735	1.1526348146913334	0.053878042574689394	Species	SM_gtdb-rs214-rep	Moss	edgeR
RH-AL1 sp009765775	0.8233455373405547	0.053878042574689394	Species	SM_gtdb-rs214-rep	Moss	edgeR
Puia sp013288945	-1.1731797139915447	0.053878042574689394	Species	SM_gtdb-rs214-rep	Moss	edgeR
Palsa-504 sp003161205	-1.504141357147903	0.0559355674159165	Species	SM_gtdb-rs214-rep	Moss	edgeR
Terriglobus roseus	-0.9882965882922442	0.06335615667450202	Species	SM_gtdb-rs214-rep	Moss	edgeR
Paraburkholderia sp900996245	-0.8783755281254672	0.08605130170951256	Species	SM_gtdb-rs214-rep	Moss	edgeR
Paraburkholderia bryophila	-0.9569810794434657	0.09472899996806541	Species	SM_gtdb-rs214-rep	Moss	edgeR
Palsa-465 sp017882405	-0.8994829900219861	0.10514765053135743	Species	SM_gtdb-rs214-rep	Moss	edgeR
Palsa-504 sp003140115	-1.1088426221720185	0.1224817367209755	Species	SM_gtdb-rs214-rep	Moss	edgeR
Methylobacterium sp022829545	-0.7527636489018649	0.1565764086329184	Species	SM_gtdb-rs214-rep	Moss	edgeR
JACDAE01 sp013695595	-0.8809428940649907	0.16048493265937144	Species	SM_gtdb-rs214-rep	Moss	edgeR
Lichenicoccus roseus	0.4310618092961607	0.16576418917677962	Species	SM_gtdb-rs214-rep	Moss	edgeR
Caballeronia sp001557535	-0.39498277169992624	0.17892707050030132	Species	SM_gtdb-rs214-rep	Moss	edgeR
Duganella levis	0.7423297219444261	0.18560285549602606	Species	SM_gtdb-rs214-rep	Moss	edgeR
Nostoc sp017115095	0.717111484168267	0.22378753342688948	Species	SM_gtdb-rs214-rep	Moss	edgeR
Granulicella D aggregans	-0.40694577373721097	0.23856360944396843	Species	SM_gtdb-rs214-rep	Moss	edgeR
Methylobacterium sp022829635	-0.6528860994745065	0.28576995051262655	Species	SM_gtdb-rs214-rep	Moss	edgeR
Nostoc foliaceum	0.6334534118800651	0.2869698497808773	Species	SM_gtdb-rs214-rep	Moss	edgeR
CAIOYC01 sp903837135	0.5659850486251122	0.28873428205997237	Species	SM_gtdb-rs214-rep	Moss	edgeR
Lichenihabitans sp021730615	0.5465308578352572	0.29505966245398174	Species	SM_gtdb-rs214-rep	Moss	edgeR
Jatrophihabitans endophyticus	-0.48684508168940677	0.29519766345752046	Species	SM_gtdb-rs214-rep	Moss	edgeR
Nostoc flagelliforme	-0.5729857841460418	0.35513220574278276	Species	SM_gtdb-rs214-rep	Moss	edgeR
Nostoc sp013393905	0.5413057846155692	0.3760910420994473	Species	SM_gtdb-rs214-rep	Moss	edgeR
Granulicella C tundricola	0.3482291218101674	0.3760910420994473	Species	SM_gtdb-rs214-rep	Moss	edgeR
JAFKFJ01 sp021845835	0.45034407567329426	0.3989030009124654	Species	SM_gtdb-rs214-rep	Moss	edgeR
Methylobacterium sp022829515	0.45780575614727004	0.40645775997929096	Species	SM_gtdb-rs214-rep	Moss	edgeR
Rhizobacter sp001425825	-0.42010860963709323	0.41542495874908936	Species	SM_gtdb-rs214-rep	Moss	edgeR
Pseudomonas E sp003014915	0.5280150441541703	0.41542495874908936	Species	SM_gtdb-rs214-rep	Moss	edgeR
Sphingomonas glacialis	0.3980252349767003	0.4388693504762926	Species	SM_gtdb-rs214-rep	Moss	edgeR
Rhizobacter sp900142965	-0.384600893677069	0.46065171679027916	Species	SM_gtdb-rs214-rep	Moss	edgeR
CAHJWH01 sp903642205	-0.4065402920782672	0.48170255997724354	Species	SM_gtdb-rs214-rep	Moss	edgeR
Nostoc sp017115085	-0.4595411654267089	0.49866969905409053	Species	SM_gtdb-rs214-rep	Moss	edgeR
Bryocella elongata	0.36898095696173583	0.503690837417808	Species	SM_gtdb-rs214-rep	Moss	edgeR
LMDS01 sp001425865	0.2943939617653337	0.5577099557722777	Species	SM_gtdb-rs214-rep	Moss	edgeR
Nostoc favosum	0.3476752180523429	0.5889444784696696	Species	SM_gtdb-rs214-rep	Moss	edgeR
Nostoc sp020829625	-0.3736026507214229	0.5918214436286664	Species	SM_gtdb-rs214-rep	Moss	edgeR
Nostoc commune	0.32147450293330737	0.6128914229693588	Species	SM_gtdb-rs214-rep	Moss	edgeR
Palsa-1515 sp903970385	0.2707252591844751	0.6814211963912451	Species	SM_gtdb-rs214-rep	Moss	edgeR
Nostoc sp001712795	0.2360128026465042	0.6963966600848195	Species	SM_gtdb-rs214-rep	Moss	edgeR
CAHJXF01 sp903644065	-0.16487449898034431	0.7334448063275543	Species	SM_gtdb-rs214-rep	Moss	edgeR
Pseudomonas E sp002814235	0.20560890194298284	0.749183996747069	Species	SM_gtdb-rs214-rep	Moss	edgeR
LMUY01 sp009765685	-0.1565485232064675	0.7520789463326759	Species	SM_gtdb-rs214-rep	Moss	edgeR
Nostoc mirabile	0.15102833912634567	0.8125893500577832	Species	SM_gtdb-rs214-rep	Moss	edgeR
Nostoc sp023522315	-0.13696533271544567	0.8125893500577832	Species	SM_gtdb-rs214-rep	Moss	edgeR
Nostoc sp017114985	-0.12807604734465847	0.8259482109950996	Species	SM_gtdb-rs214-rep	Moss	edgeR
Sphingomonas N chungangi	-0.10788036738754303	0.8385093527641436	Species	SM_gtdb-rs214-rep	Moss	edgeR
Pseudomonas E fluorescens	-0.12488824492651955	0.8513627486210198	Species	SM_gtdb-rs214-rep	Moss	edgeR
Lichenihabitans ramalinae	-0.07505549228531559	0.856487381529819	Species	SM_gtdb-rs214-rep	Moss	edgeR
JAJZFE01 sp014083945	-0.02871102257196275	0.9545469139809752	Species	SM_gtdb-rs214-rep	Moss	edgeR
Nostoc sp017114945	-0.009549254791617603	0.9903232292287605	Species	SM_gtdb-rs214-rep	Moss	edgeR
Xanthomonas sp. SS	5.181008849166701	1.7771887420652533e-22	Species	KB20	Moss	edgeR
Panacibacter ginsenosidivorans	-3.510595231793351	3.428088753321254e-21	Species	KB20	Moss	edgeR
Xanthomonas translucens	5.841583698266408	2.222707977154763e-16	Species	KB20	Moss	edgeR
Sphingomonas taxi	3.8453411094915997	2.214978063886892e-15	Species	KB20	Moss	edgeR
Xanthomonas theicola	3.58873972886944	5.943689507674612e-15	Species	KB20	Moss	edgeR
Tautonia plasticadhaerens	-2.297094752004535	8.551406707526316e-15	Species	KB20	Moss	edgeR
Xanthomonas campestris	4.990182678509203	2.9605849828112405e-14	Species	KB20	Moss	edgeR
Labrys sp. KNU-23	-2.835695235949077	3.307412030394045e-14	Species	KB20	Moss	edgeR
Bradyrhizobium canariense	-2.4175296813193756	1.326559091760633e-13	Species	KB20	Moss	edgeR
Glaciihabitans sp. INWT7	-2.7688588739129765	1.9785594674471056e-13	Species	KB20	Moss	edgeR
Leptolyngbya sp. 7M	-3.7157706224224145	6.17097203083679e-13	Species	KB20	Moss	edgeR
Nocardioides ungokensis	-3.9438935284086796	6.8912865315171e-13	Species	KB20	Moss	edgeR
Afipia sp. GAS231	-2.481522336239651	7.976256763623266e-12	Species	KB20	Moss	edgeR
Burkholderia plantarii	-3.074088674811648	1.1209796498331423e-11	Species	KB20	Moss	edgeR
Gemmatirosa kalamazoonesis	-3.6761480917845795	1.5232447937668558e-11	Species	KB20	Moss	edgeR
Limnoglobus roseus	-2.592065657296172	2.666406828825818e-11	Species	KB20	Moss	edgeR
Gemmata obscuriglobus	-2.1053753917719935	4.780356694836217e-11	Species	KB20	Moss	edgeR
Bradyrhizobium sp. CCBAU 53421	-2.566762856261119	1.3082873268909454e-10	Species	KB20	Moss	edgeR
Labilithrix luteola	-1.669477382070456	1.3082873268909454e-10	Species	KB20	Moss	edgeR
Mucilaginibacter mallensis	-1.7988339587791142	2.060509104801436e-10	Species	KB20	Moss	edgeR
Bradyrhizobium sp. CCBAU 051011	-2.4355991590529764	2.114101464280224e-10	Species	KB20	Moss	edgeR
Stigmatella aurantiaca	-3.032773566468332	2.313141104160016e-10	Species	KB20	Moss	edgeR
Bradyrhizobium paxllaeri	-2.536489036662441	2.5503480781278507e-10	Species	KB20	Moss	edgeR
Bradyrhizobium genosp.	-2.1708709757658036	2.5503480781278507e-10	Species	KB20	Moss	edgeR
Bradyrhizobium erythrophlei	-1.8996497212096002	2.6582580752620884e-10	Species	KB20	Moss	edgeR
Mycobacterium branderi	-2.4345953560456297	2.9655126598064797e-10	Species	KB20	Moss	edgeR
Mesorhizobium sp. NZP2077	-2.6861085406708303	3.7911307781275457e-10	Species	KB20	Moss	edgeR
Actinoplanes sp. OR16	-3.1810973607251873	4.4157700493824976e-10	Species	KB20	Moss	edgeR
Subtercola sp. PAMC28395	-2.3293409656220554	5.206434401613386e-10	Species	KB20	Moss	edgeR
Spirosoma endbachense	-2.9651138513088386	1.2012082075082958e-9	Species	KB20	Moss	edgeR
Verrucomicrobium sp. GAS474	-2.3941040114948784	1.2436023172253789e-9	Species	KB20	Moss	edgeR
Ahniella affigens	-2.632828865510291	1.7465583896592085e-9	Species	KB20	Moss	edgeR
Ferruginibacter sp. KIS38-8	-2.0580243133723464	1.9743120232885007e-9	Species	KB20	Moss	edgeR
Phenylobacterium zucineum	-2.6664447054247002	2.098019705953644e-9	Species	KB20	Moss	edgeR
Bradyrhizobium amphicarpaeae	-2.7156249112399227	3.0757954791070356e-9	Species	KB20	Moss	edgeR
Phnomibacter ginsenosidimutans	-2.294510065128045	3.73992150981388e-9	Species	KB20	Moss	edgeR
Singulisphaera acidiphila	-1.3671103462060499	4.220040472311378e-9	Species	KB20	Moss	edgeR
Pseudomonas graminis	3.8666497240110216	4.523063690380454e-9	Species	KB20	Moss	edgeR
Bradyrhizobium sp. CCBAU 53351	-2.8321839889719853	5.313051261021961e-9	Species	KB20	Moss	edgeR
Cytophaga hutchinsonii	-2.1513537098421867	5.441854710517152e-9	Species	KB20	Moss	edgeR
Planctomyces sp. SH-PL62	-2.002384388038928	5.445945799240711e-9	Species	KB20	Moss	edgeR
Nitrobacter winogradskyi	-2.3193806513387987	5.445945799240711e-9	Species	KB20	Moss	edgeR
Actinoplanes missouriensis	-3.0452560963552724	5.58769956959335e-9	Species	KB20	Moss	edgeR
Urbifossiella limnaea	-1.7867030683337939	5.918499002510573e-9	Species	KB20	Moss	edgeR
Mesorhizobium sp. 113-3-9	-2.6341220065589326	7.713619177347516e-9	Species	KB20	Moss	edgeR
Ktedonosporobacter rubrisoli	-2.0452534851395248	8.654366474809323e-9	Species	KB20	Moss	edgeR
Mesorhizobium sp. 113-1-2	-2.5472335151702414	1.079361624788414e-8	Species	KB20	Moss	edgeR
Bradyrhizobium diazoefficiens	-2.00865841644944	1.2493638009015807e-8	Species	KB20	Moss	edgeR
Oleiharenicola sp. KSB-15	-1.7980166989355002	1.5441580405121756e-8	Species	KB20	Moss	edgeR
Acidisarcina polymorpha	-1.81569139106269	1.6771400471354502e-8	Species	KB20	Moss	edgeR
Aquisphaera giovannonii	-1.6912002248127858	1.9746595310441004e-8	Species	KB20	Moss	edgeR
Devosia sp. A16	-1.804449607042962	2.08474585024522e-8	Species	KB20	Moss	edgeR
Lacunisphaera limnophila	-2.136253356241419	2.110204835350557e-8	Species	KB20	Moss	edgeR
Xanthomonas hyacinthi	4.110649556761405	2.3438350088134295e-8	Species	KB20	Moss	edgeR
Paludisphaera borealis	-1.657525601462561	2.986796186683518e-8	Species	KB20	Moss	edgeR
Gemmata massiliana	-1.6730311109496707	3.441281272692765e-8	Species	KB20	Moss	edgeR
Rhizobium sp. B230/85	2.790252042843007	5.649354793195249e-8	Species	KB20	Moss	edgeR
Humisphaera borealis	-1.2193197910592468	5.8620771050141124e-8	Species	KB20	Moss	edgeR
Methylovirgula ligni	-1.765763592107821	5.972904902188582e-8	Species	KB20	Moss	edgeR
Lactococcus lactis	3.9924475806202024	6.818430080093073e-8	Species	KB20	Moss	edgeR
Rhodanobacter glycinis	2.430673722576079	8.856496428907759e-8	Species	KB20	Moss	edgeR
Mycobacterium cookii	-1.6510838783125128	9.124087888712583e-8	Species	KB20	Moss	edgeR
Ferruginibacter lapsinanis	-1.7495185180991069	1.1485774904442215e-7	Species	KB20	Moss	edgeR
Sandaracinus amylolyticus	-1.9599705176581155	1.2033085666141057e-7	Species	KB20	Moss	edgeR
Allocoleopsis franciscana	-3.209875571762555	1.3022812602331958e-07	Species	KB20	Moss	edgeR
Mucilaginibacter gotjawali	-1.6915547960522728	1.3413021004224669e-7	Species	KB20	Moss	edgeR
Bradyrhizobium sp. BTAi1	-2.102825055847319	1.4263841256608178e-7	Species	KB20	Moss	edgeR
Arachidicoccus soli	-1.977249503262474	1.5990152068322726e-7	Species	KB20	Moss	edgeR
Rhizobium sp. B21/90	3.1933634367547974	1.764721205000651e-7	Species	KB20	Moss	edgeR
Nocardioides anomalus	-2.797200556468156	1.8009278088868473e-7	Species	KB20	Moss	edgeR
Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1	-2.1354225694462374	1.884917208351964e-7	Species	KB20	Moss	edgeR
Gemmata sp. SH-PL17	-1.599300251268716	1.9696638429437816e-7	Species	KB20	Moss	edgeR
Streptosporangium sp. 'caverna'	-2.4808248543896037	1.9890521192801273e-7	Species	KB20	Moss	edgeR
Mesorhizobium loti	-2.3204976552583307	1.9890521192801273e-7	Species	KB20	Moss	edgeR
Bradyrhizobium betae	-2.835073021237611	2.0406596499828764e-7	Species	KB20	Moss	edgeR
Bradyrhizobium sp. S2-11-2	-2.224340460040194	2.0597055712331033e-7	Species	KB20	Moss	edgeR
Spirosoma pollinicola	-3.0490063003119876	2.1266952884346166e-7	Species	KB20	Moss	edgeR
Bradyrhizobium sp. CCBAU 51765	-2.003499485499822	2.1266952884346166e-7	Species	KB20	Moss	edgeR
Paludibaculum fermentans	-1.549469300720057	2.1266952884346166e-7	Species	KB20	Moss	edgeR
Polymorphobacter sp. PAMC 29334	-2.2156303148436716	2.274447238201313e-7	Species	KB20	Moss	edgeR
Nocardioides aquaticus	-2.5892266300539752	2.5302137005450606e-7	Species	KB20	Moss	edgeR
Caulobacter vibrioides	-2.3434389799825586	2.622545529347756e-7	Species	KB20	Moss	edgeR
Bradyrhizobium sp. 1(2017)	-1.830965717483292	2.687217345707718e-7	Species	KB20	Moss	edgeR
Mucilaginibacter mali	-1.4161896661540836	3.2920947935469747e-7	Species	KB20	Moss	edgeR
Polymorphobacter sp. PAMC 29362	-2.3104301707613724	3.314781942340904e-7	Species	KB20	Moss	edgeR
Spirosoma aureum	-1.8106072217992633	3.314781942340904e-7	Species	KB20	Moss	edgeR
Niastella koreensis	-2.0579788924508136	3.357006331249082e-7	Species	KB20	Moss	edgeR
Catellatospora sp. IY07-71	-2.565585043712994	3.389951362468447e-7	Species	KB20	Moss	edgeR
Brasilonema sennae	-2.0940286311195857	3.389951362468447e-7	Species	KB20	Moss	edgeR
Luteibacter rhizovicinus	-2.111057001183844	4.100363495394389e-7	Species	KB20	Moss	edgeR
Variovorax sp. HW608	-1.92038277215058	4.440601869236819e-7	Species	KB20	Moss	edgeR
Nibricoccus aquaticus	-1.6729642432149192	5.277130420570892e-7	Species	KB20	Moss	edgeR
Pedobacter sp. PACM 27299	-3.292903248391467	5.613689168609563e-7	Species	KB20	Moss	edgeR
Plantactinospora sp. KBS50	-2.6610104366740477	5.613689168609563e-7	Species	KB20	Moss	edgeR
Burkholderia ubonensis	-2.1957685861676763	6.983651886520547e-7	Species	KB20	Moss	edgeR
Cupriavidus pauculus	-3.2196618951983873	8.910886288319244e-7	Species	KB20	Moss	edgeR
Sphingomonas sp. PAMC26645	2.368844600517295	9.222674866998497e-7	Species	KB20	Moss	edgeR
Mucilaginibacter xinganensis	-1.5166185876218319	9.222674866998497e-7	Species	KB20	Moss	edgeR
Methylobacterium mesophilicum	-1.338584767581603	9.506900016037196e-7	Species	KB20	Moss	edgeR
Pseudomonas sp. 15A4	2.924938473910709	9.588468021173579e-7	Species	KB20	Moss	edgeR
Terriglobus saanensis	-1.2195782954318377	9.689098607352567e-7	Species	KB20	Moss	edgeR
Actinoplanes sp. L3-i22	-2.7323370719946016	9.689098607352567e-7	Species	KB20	Moss	edgeR
Chitinophaga sp. KRA15-503	-1.7043968119105877	9.689737613988333e-7	Species	KB20	Moss	edgeR
Bradyrhizobium vignae	-1.6375788897494299	1.1668661436174007e-6	Species	KB20	Moss	edgeR
Bradyrhizobium japonicum	-1.9197564271751084	1.2413962807080551e-6	Species	KB20	Moss	edgeR
Scytonema sp. NIES-4073	-2.2559773961102803	1.2414969264142433e-6	Species	KB20	Moss	edgeR
Mesorhizobium sp. PAMC28654	-2.663433735411717	1.2887599901661487e-6	Species	KB20	Moss	edgeR
Actinoplanes sp. N902-109	-2.5697963670662296	1.4039111083574033e-6	Species	KB20	Moss	edgeR
Hymenobacter nivis	1.7591472304556028	1.4361755696667993e-6	Species	KB20	Moss	edgeR
Bradyrhizobium sp. S2-20-1	-1.9831588821365034	1.535867677060442e-6	Species	KB20	Moss	edgeR
Hymenobacter sp. DG25B	1.9693314321815916	1.6212316297132658e-6	Species	KB20	Moss	edgeR
Babela massiliensis	-1.5205367682490665	1.6368761856536958e-6	Species	KB20	Moss	edgeR
Sphingobium sp. SCG-1	-2.1166821107798426	1.6738169429087838e-6	Species	KB20	Moss	edgeR
Mucilaginibacter ginsenosidivorans	-1.6994289291617162	1.8839117268990872e-6	Species	KB20	Moss	edgeR
Paraburkholderia acidiphila	-1.9108476696612149	2.222613455820704e-6	Species	KB20	Moss	edgeR
Opitutus sp. GAS368	-1.957728268331323	2.520717144471603e-6	Species	KB20	Moss	edgeR
Bradyrhizobium septentrionale	-2.168560674285393	2.5507306705965777e-6	Species	KB20	Moss	edgeR
Calothrix sp. PCC 7716	-1.5681093434711788	2.5645284735637136e-6	Species	KB20	Moss	edgeR
Dactylosporangium vinaceum	-2.6802231944008357	2.6013316025689085e-6	Species	KB20	Moss	edgeR
Mucilaginibacter paludis	-1.1620555816517544	2.6412572541279034e-6	Species	KB20	Moss	edgeR
Spirosoma sp. KCTC 42546	-1.4667005444831425	2.8085899434619063e-6	Species	KB20	Moss	edgeR
Actinomadura verrucosospora	-2.4982165861221524	2.8223373065105094e-6	Species	KB20	Moss	edgeR
Frigoriglobus tundricola	-1.8616245527246875	3.2306032800172613e-6	Species	KB20	Moss	edgeR
Bradyrhizobium lablabi	-1.7288274912734296	3.2733571510071375e-6	Species	KB20	Moss	edgeR
Actinoplanes derwentensis	-2.3878921090011955	3.3157030458671015e-6	Species	KB20	Moss	edgeR
Paraburkholderia sp. 7MH5	-1.598612271354585	3.454391882996194e-6	Species	KB20	Moss	edgeR
Mesorhizobium sp. NZP2298	-1.8967866062479144	3.530718961470683e-6	Species	KB20	Moss	edgeR
Actinoplanes teichomyceticus	-2.6468266839884493	3.530718961470683e-6	Species	KB20	Moss	edgeR
Tardiphaga sp. vice304	-2.767063960420916	3.872301022598563e-6	Species	KB20	Moss	edgeR
Paraburkholderia xenovorans	-1.8272997141145224	3.9367763245481585e-6	Species	KB20	Moss	edgeR
Iamia sp. SCSIO 61187	-1.9270778811856253	4.2030033400962815e-6	Species	KB20	Moss	edgeR
Scytonema sp. HK-05	-1.8845332122687837	4.657652966185088e-6	Species	KB20	Moss	edgeR
Opitutus terrae	-1.673410909576904	4.896750239808905e-6	Species	KB20	Moss	edgeR
Methylobacterium durans	-1.7832433683438984	5.4807479668669954e-6	Species	KB20	Moss	edgeR
Burkholderia sp. YI23	-2.757500788908556	5.5666093533861485e-6	Species	KB20	Moss	edgeR
Mycobacterium sp. YC-RL4	-2.5387990444135213	5.57765450061813e-6	Species	KB20	Moss	edgeR
Pandoraea pnomenusa	-3.2795554893173633	6.462149536732765e-6	Species	KB20	Moss	edgeR
Bradyrhizobium sp. 6(2017)	-1.9490535490915761	6.572284772147088e-6	Species	KB20	Moss	edgeR
Nakamurella multipartita	-2.333997361015363	6.682800196587454e-6	Species	KB20	Moss	edgeR
Marmoricola scoriae	-2.812232531037149	7.105462752285159e-6	Species	KB20	Moss	edgeR
Erwinia rhapontici	-2.544007303882409	7.143491174675911e-6	Species	KB20	Moss	edgeR
Xiphinematobacter sp. Idaho Grape	-1.5457800825815842	7.66678996653811e-6	Species	KB20	Moss	edgeR
Trichormus azollae	-1.5479791494531796	7.816376625955962e-6	Species	KB20	Moss	edgeR
Filimonas lacunae	-1.6979723194509717	7.816376625955962e-6	Species	KB20	Moss	edgeR
Pseudolabrys sp. FHR47	-1.6353777309061037	8.100408454467953e-6	Species	KB20	Moss	edgeR
Rhizobium sp. 007	-2.089073936409953	8.115894866239577e-6	Species	KB20	Moss	edgeR
Calothrix sp. NIES-2100	-1.8467789796606255	8.411140556621194e-6	Species	KB20	Moss	edgeR
Bradyrhizobium cosmicum	-1.8818916373197623	9.78830906158446e-6	Species	KB20	Moss	edgeR
Microlunatus sagamiharensis	-2.723511854352149	9.78830906158446e-6	Species	KB20	Moss	edgeR
Paraburkholderia phenoliruptrix	-1.77527012365962	9.812946945555964e-6	Species	KB20	Moss	edgeR
Tardiphaga robiniae	-1.9804143945691615	1.1251428443147123e-5	Species	KB20	Moss	edgeR
Xanthomonas oryzae	2.9192084012443913	1.2221180664436297e-5	Species	KB20	Moss	edgeR
Burkholderia sp. RPE67	-1.648530492013394	1.3137461693852049e-5	Species	KB20	Moss	edgeR
Jatrophihabitans sp. GAS493	-1.6132775945375737	1.4657780988502817e-5	Species	KB20	Moss	edgeR
Bradyrhizobium sp. 144S4	-2.3373239741533527	1.5542063798395204e-5	Species	KB20	Moss	edgeR
Mucilaginibacter daejeonensis	-1.966553141024242	1.605294615627667e-5	Species	KB20	Moss	edgeR
Mycobacterium intracellulare	-2.0136218059032283	1.6919649724900544e-5	Species	KB20	Moss	edgeR
Paraburkholderia aromaticivorans	-1.566492559626505	1.8360738398861034e-5	Species	KB20	Moss	edgeR
Modestobacter marinus	-2.2765998875347058	1.881510959896455e-5	Species	KB20	Moss	edgeR
Sphingomonas sp. HMP9	1.8674110076705828	1.959003255845956e-5	Species	KB20	Moss	edgeR
Bosea sp. PAMC 26642	-1.6839481931239446	2.017238730863931e-5	Species	KB20	Moss	edgeR
Sphingobium baderi	2.788685620183224	2.536402671162626e-5	Species	KB20	Moss	edgeR
Rickettsiella viridis	-2.292908827678434	2.9821391038290894e-5	Species	KB20	Moss	edgeR
Mycobacterium gordonae	-1.7096260585465124	3.183634955360563e-5	Species	KB20	Moss	edgeR
Mucilaginibacter gossypii	-2.1618073427199347	3.187186864305484e-5	Species	KB20	Moss	edgeR
Bradyrhizobium guangdongense	-1.8908291284681649	3.187186864305484e-5	Species	KB20	Moss	edgeR
Sorangium cellulosum	-1.4577912606325905	3.338761903883859e-5	Species	KB20	Moss	edgeR
Amycolatopsis albispora	-2.869413763197151	3.6174373083141505e-5	Species	KB20	Moss	edgeR
Bradyrhizobium sp. 323S2	-2.068124485185543	3.729145268318518e-5	Species	KB20	Moss	edgeR
Terriglobus albidus	-1.3168298529437865	4.3905920810934135e-5	Species	KB20	Moss	edgeR
Caballeronia sp. SBC1	-1.598018981822218	4.5800370703104574e-5	Species	KB20	Moss	edgeR
Sphingomonas panacisoli	-2.104685273047827	4.817266306702973e-5	Species	KB20	Moss	edgeR
Mucilaginibacter sp. 14171R-50	-1.5255227524425385	4.951585454743939e-5	Species	KB20	Moss	edgeR
