PD SRR19064371  FASTQ   DNA   14,454,058  2,145,541,793       50    148.4      151
PD SRR19064395  FASTQ   DNA   18,711,849  2,765,853,797       50    147.8      151
PD SRR19064631  FASTQ   DNA   14,783,595  2,188,087,968       50      148      151
PD SRR19064646  FASTQ   DNA   32,032,423  4,751,511,953       50    148.3      151
PD SRR19064934  FASTQ   DNA    18,596,738   2,766,021,632       50    148.7      151
PD SRR19064519  FASTQ   DNA    14,001,890   2,075,221,761       50    148.2      151
PD SRR19064943  FASTQ   DNA    19,513,227   2,895,072,967       50    148.4      151
PD SRR19064463  FASTQ   DNA    31,971,282   4,746,938,009       50    148.5      151
PD SRR19064839  FASTQ   DNA    15,806,369   2,336,290,593       50    147.8      151
PD SRR19064580  FASTQ   DNA    24,784,900   3,657,086,075       50    147.6      151
PD SRR19064414  FASTQ   DNA    16,479,637   2,439,496,806       50      148      151
PD SRR19064513  FASTQ   DNA    15,068,762   2,233,864,053       50    148.2      151
PD SRR19064487  FASTQ   DNA    27,216,119   4,034,321,090       50    148.2      151
PD SRR19064949  FASTQ   DNA    14,301,274   2,118,844,816       50    148.2      151
PD SRR19064564  FASTQ   DNA    12,389,862   1,836,666,848       50    148.2      151
PD SRR19064844  FASTQ   DNA    23,742,334   3,513,466,588       50      148      151
PD SRR19064469  FASTQ   DNA    18,248,203   2,712,657,910       50    148.7      151
PD SRR19064833  FASTQ   DNA    16,491,448   2,426,173,130       50    147.1      151
PD SRR19064667  FASTQ   DNA    19,127,161   2,838,552,856       50    148.4      151
PD SRR19064784  FASTQ   DNA    11,775,317   1,744,752,047       50    148.2      151
PD SRR19064610  FASTQ   DNA    15,017,123   2,222,578,323       50      148      151
PD SRR19064689  FASTQ   DNA    21,589,262   3,091,502,983       50    143.2      151
PD SRR19065005  FASTQ   DNA    15,843,565   2,350,518,963       50    148.4      151
PD SRR19064717  FASTQ   DNA    24,430,552   3,618,224,999       50    148.1      151
PD SRR19064683  FASTQ   DNA    21,502,975   3,200,557,506       50    148.8      151
PD SRR19064760  FASTQ   DNA    29,878,351   4,443,102,514       50    148.7      151
PD SRR19064327  FASTQ   DNA    31,836,641   4,706,855,970       50    147.8      151
PD SRR19064350  FASTQ   DNA    13,882,286   2,055,141,329       50      148      151
PD SRR19064971  FASTQ   DNA    22,451,461   3,336,914,823       50    148.6      151
PD SRR19064892  FASTQ   DNA    25,240,092   3,759,768,515       50      149      151
PD SRR19064906  FASTQ   DNA    24,763,333   3,673,392,948       50    148.3      151
PD SRR19064426  FASTQ   DNA    16,416,245   2,396,708,639       50      146      151
PD SRR19064451  FASTQ   DNA    34,905,202   5,156,298,057       50    147.7      151
PD SRR19064556  FASTQ   DNA    28,770,481   4,230,752,946       50    147.1      151
PD SRR19064898  FASTQ   DNA    26,327,460   3,915,816,467       50    148.7      151
PD SRR19064521  FASTQ   DNA    22,681,859   3,333,222,841       50      147      151
PD SRR19064801  FASTQ   DNA    19,806,113   2,926,677,170       50    147.8      151
PD SRR19064995  FASTQ   DNA    38,299,448   5,703,071,886       50    148.9      151
PD SRR19064876  FASTQ   DNA    18,839,813   2,779,441,305       50    147.5      151
PD SRR19064622  FASTQ   DNA    17,116,648   2,487,456,355       50    145.3      151
PD SRR19064655  FASTQ   DNA    33,794,061   4,996,175,609       50    147.8      151
PD SRR19064758  FASTQ   DNA    21,706,369   3,231,198,753       50    148.9      151
PD SRR19064386  FASTQ   DNA    13,544,541   2,007,499,324       50    148.2      151
PD SRR19064368  FASTQ   DNA    15,201,002   2,245,720,975       50    147.7      151
PD SRR19064362  FASTQ   DNA    18,451,255   2,713,895,856       50    147.1      151
PD SRR19064628  FASTQ   DNA    16,190,180   2,382,358,042       50    147.1      151
PD SRR19064752  FASTQ   DNA    36,710,235   5,458,325,820       50    148.7      151
PD SRR19064725  FASTQ   DNA    32,045,718   4,758,464,235       50    148.5      151
PD SRR19065037  FASTQ   DNA    36,945,420   5,474,588,258       50    148.2      151
PD SRR19065040  FASTQ   DNA   127,600,642  19,008,982,359       50      149      151
PD SRR19064728  FASTQ   DNA    29,195,677   4,338,471,089       50    148.6      151
PD SRR19064652  FASTQ   DNA    23,567,078   3,474,315,417       50    147.4      151
PD SRR19064625  FASTQ   DNA   15,588,163  2,292,806,750       50    147.1      151
PD SRR19064318  FASTQ   DNA   33,644,028  4,988,809,016       50    148.3      151
PD SRR19064381  FASTQ   DNA   13,888,303  2,058,572,107       50    148.2      151
PD SRR19064365  FASTQ   DNA   18,450,648  2,712,098,231       50      147      151
PD SRR19064722  FASTQ   DNA   26,841,931  3,997,174,234       50    148.9      151
PD SRR19064755  FASTQ   DNA   23,868,988  3,549,861,964       50    148.7      151
PD SRR19064658  FASTQ   DNA   26,860,339  3,972,702,657       50    147.9      151
PD SRR19065030  FASTQ   DNA   41,364,316  6,111,979,772       50    147.8      151
PD SRR19064998  FASTQ   DNA   28,895,920  4,281,883,756       50    148.2      151
PD SRR19064456  FASTQ   DNA   25,833,558  3,827,928,575       50    148.2      151
PD SRR19064421  FASTQ   DNA   17,886,704  2,645,902,643       50    147.9      151
PD SRR19064901  FASTQ   DNA   23,488,549  3,491,500,169       50    148.6      151
PD SRR19064895  FASTQ   DNA   27,214,514  4,051,186,111       50    148.9      151
PD SRR19064976  FASTQ   DNA   34,737,036  5,158,982,727       50    148.5      151
PD SRR19064871  FASTQ   DNA   16,224,081  2,402,021,651       50    148.1      151
PD SRR19064992  FASTQ   DNA   25,417,642  3,747,751,250       50    147.4      151
PD SRR19064806  FASTQ   DNA   19,189,190  2,897,544,985       57      151      151
PD SRR19064526  FASTQ   DNA   23,242,227  3,459,332,268       50    148.8      151
PD SRR19064551  FASTQ   DNA   30,049,030  4,446,944,649       50      148      151
PD SRR19065008  FASTQ   DNA   29,066,615  4,320,626,550       50    148.6      151
PD SRR19064617  FASTQ   DNA   22,077,575  3,213,115,610       50    145.5      151
PD SRR19064783  FASTQ   DNA   13,986,703  2,072,902,601       50    148.2      151
PD SRR19064660  FASTQ   DNA   30,832,842  4,576,727,037       50    148.4      151
PD SRR19065002  FASTQ   DNA   28,805,558  4,260,075,147       50    147.9      151
PD SRR19064767  FASTQ   DNA   28,877,134  4,298,004,226       50    148.8      151
PD SRR19064684  FASTQ   DNA   29,941,805  4,436,078,105       50    148.2      151
PD SRR19064710  FASTQ   DNA   22,296,408  3,313,495,574       50    148.6      151
PD SRR19064789  FASTQ   DNA   14,921,875  2,211,739,258       50    148.2      151
PD SRR19064357  FASTQ   DNA   21,681,975  3,208,858,772       50      148      151
PD SRR19064320  FASTQ   DNA   21,854,253  3,252,550,373       50    148.8      151
PD SRR19064413  FASTQ   DNA   17,418,206  2,576,306,233       50    147.9      151
PD SRR19064849  FASTQ   DNA   18,416,548  2,723,095,142       50    147.9      151
PD SRR19064587  FASTQ   DNA   17,567,523  2,587,684,253       50    147.3      151
PD SRR19064464  FASTQ   DNA   17,136,616  2,542,976,234       50    148.4      151
PD SRR19064944  FASTQ   DNA   12,985,174  1,924,246,794       50    148.2      151
PD SRR19064569  FASTQ   DNA   15,364,463  2,275,721,685       50    148.1      151
PD SRR19064933  FASTQ   DNA   24,686,588  3,665,026,325       50    148.5      151
PD SRR19064834  FASTQ   DNA   17,512,826  2,576,222,913       50    147.1      151
PD SRR19064419  FASTQ   DNA   17,779,195  2,617,717,919       50    147.2      151
PD SRR19064843  FASTQ   DNA   22,539,492  3,335,407,976       50      148      151
PD SRR19064563  FASTQ   DNA   38,330,902  5,555,927,595       50    144.9      151
PD SRR19064939  FASTQ   DNA   14,253,852  2,106,677,087       50    147.8      151
PD SRR19064480  FASTQ   DNA   31,222,955  4,642,046,287       50    148.7      151
PD SRR19064514  FASTQ   DNA   28,476,578  4,192,371,395       50    147.2      151
PD SRR19064731  FASTQ   DNA   28,670,143  4,256,691,071       50    148.5      151
PD SRR19064746  FASTQ   DNA   13,285,122  1,968,759,448       50    148.2      151
PD SRR19065023  FASTQ   DNA   16,496,534  2,444,796,234       50    148.2      151
PD SRR19064398  FASTQ   DNA   19,007,402  2,810,857,940       50    147.9      151
PD SRR19064376  FASTQ   DNA   14,355,092  2,125,645,996       50    148.1      151
PD SRR19064392  FASTQ   DNA   19,134,012  2,829,595,731       50    147.9      151
PD SRR19064641  FASTQ   DNA   16,782,865  2,472,233,142       50    147.3      151
PD SRR19064636  FASTQ   DNA   18,213,364  2,690,118,734       50    147.7      151
PD SRR19065029  FASTQ   DNA   38,824,485  5,777,881,075       50    148.8      151
PD SRR19064535  FASTQ   DNA   33,223,961  4,951,494,987       50      149      151
PD SRR19064918  FASTQ   DNA   32,228,687  4,797,623,090       50    148.9      151
PD SRR19064542  FASTQ   DNA   28,372,157  4,196,586,703       50    147.9      151
PD SRR19064862  FASTQ   DNA   17,934,834  2,656,932,090       50    148.1      151
PD SRR19064438  FASTQ   DNA   41,284,770  6,132,915,788       50    148.6      151
PD SRR19064981  FASTQ   DNA   34,474,687  5,113,803,314       50    148.3      151
PD SRR19064815  FASTQ   DNA   21,893,367  3,235,501,083       50    147.8      151
PD SRR19064912  FASTQ   DNA   26,714,155  3,953,842,090       50      148      151
PD SRR19064886  FASTQ   DNA   17,135,368  2,532,339,543       50    147.8      151
PD SRR19064548  FASTQ   DNA   28,978,563  4,314,175,161       50    148.9      151
PD SRR19064965  FASTQ   DNA   33,200,761  4,933,255,903       50    148.6      151
PD SRR19064445  FASTQ   DNA   22,944,465  3,385,890,779       50    147.6      151
PD SRR19064868  FASTQ   DNA   18,069,100  2,668,299,904       50    147.7      151
PD SRR19064432  FASTQ   DNA   19,379,957  2,863,852,344       50    147.8      151
PD SRR19064344  FASTQ   DNA   16,859,458  2,494,397,844       50      148      151
PD SRR19064333  FASTQ   DNA   21,531,472  3,203,714,216       50    148.8      151
PD SRR19065011  FASTQ   DNA   27,217,948  4,056,935,225       50    149.1      151
PD SRR19064679  FASTQ   DNA   27,495,145  4,099,047,691       50    149.1      151
PD SRR19064774  FASTQ   DNA   17,242,367  2,545,693,718       50    147.6      151
PD SRR19064697  FASTQ   DNA   17,499,185  2,592,791,868       50    148.2      151
PD SRR19064703  FASTQ   DNA   14,712,365  2,182,874,538       50    148.4      151
PD SRR19064604  FASTQ   DNA   17,774,756  2,622,492,910       50    147.5      151
PD SRR19064790  FASTQ   DNA   14,279,880  2,112,483,883       50    147.9      151
PD SRR19064673  FASTQ   DNA   25,329,884  3,780,084,151       50    149.2      151
PD SRR19064709  FASTQ   DNA   14,405,731  2,135,007,113       50    148.2      151
PD SRR19064339  FASTQ   DNA   23,052,344  3,429,569,974       50    148.8      151
PD SRR19064570  FASTQ   DNA   14,053,374  2,086,535,999       50    148.5      151
PD SRR19064493  FASTQ   DNA   22,085,564  3,274,130,334       50    148.2      151
PD SRR19064507  FASTQ   DNA   16,042,929  2,384,872,073       50    148.7      151
PD SRR19064827  FASTQ   DNA   12,741,877  1,885,110,079       50    147.9      151
PD SRR19064850  FASTQ   DNA   19,627,671  2,887,209,168       50    147.1      151
PD SRR19064957  FASTQ   DNA   26,287,828  3,896,041,542       50    148.2      151
PD SRR19064499  FASTQ   DNA   19,839,866  2,951,254,055       50    148.8      151
PD SRR19064920  FASTQ   DNA   18,036,588  2,667,388,202       50    147.9      151
PD SRR19064400  FASTQ   DNA   16,574,262  2,451,520,677       50    147.9      151
PD SRR19064594  FASTQ   DNA   16,687,751  2,469,045,265       50      148      151
PD SRR19064477  FASTQ   DNA   33,719,314  5,009,806,547       50    148.6      151
PD SRR19064537  FASTQ   DNA   23,438,390  3,485,844,377       50    148.7      151
PD SRR19064540  FASTQ   DNA   41,947,269  6,218,635,824       50    148.2      151
PD SRR19064860  FASTQ   DNA   26,909,904  3,985,903,712       50    148.1      151
PD SRR19064983  FASTQ   DNA   19,639,269  2,919,431,649       50    148.7      151
PD SRR19064817  FASTQ   DNA   23,953,566  3,543,225,536       50    147.9      151
PD SRR19064910  FASTQ   DNA   25,380,762  3,754,532,571       50    147.9      151
PD SRR19064884  FASTQ   DNA    19,684,353   2,900,431,077       50    147.3      151
PD SRR19064967  FASTQ   DNA    28,512,261   4,217,585,424       50    147.9      151
PD SRR19064989  FASTQ   DNA    13,275,514   1,966,885,495       50    148.2      151
PD SRR19064447  FASTQ   DNA    21,896,784   3,260,112,716       50    148.9      151
PD SRR19064430  FASTQ   DNA    21,587,817   3,185,527,839       50    147.6      151
PD SRR19065021  FASTQ   DNA    33,541,146   4,964,287,878       50      148      151
PD SRR19064649  FASTQ   DNA    27,822,006   4,134,690,136       50    148.6      151
PD SRR19064733  FASTQ   DNA    26,289,908   3,902,968,196       50    148.5      151
PD SRR19064744  FASTQ   DNA    35,994,245   5,361,774,472       50      149      151
PD SRR19064374  FASTQ   DNA    17,510,464   2,598,040,253       50    148.4      151
PD SRR19064390  FASTQ   DNA    17,224,179   2,553,525,831       50    148.3      151
PD SRR19064643  FASTQ   DNA    37,520,560   5,571,052,443       50    148.5      151
PD SRR19064634  FASTQ   DNA    20,067,920   2,965,737,847       50    147.8      151
PD SRR19064739  FASTQ   DNA    27,316,388   4,057,803,177       50    148.5      151
PD SRR19064572  FASTQ   DNA    15,055,684   2,230,454,228       50    148.1      151
PD SRR19064928  FASTQ   DNA    16,852,411   2,502,462,280       50    148.5      151
PD SRR19064491  FASTQ   DNA    23,755,895   3,511,266,142       50    147.8      151
PD SRR19064505  FASTQ   DNA    18,226,286   2,694,474,977       50    147.8      151
PD SRR19064825  FASTQ   DNA    18,140,536   2,682,915,996       50    147.9      151
PD SRR19064408  FASTQ   DNA    14,977,013   2,202,955,214       50    147.1      151
PD SRR19064852  FASTQ   DNA    23,772,252   3,500,517,117       50    147.3      151
PD SRR19064955  FASTQ   DNA    16,708,606   2,479,142,201       50    148.4      151
PD SRR19064578  FASTQ   DNA    18,145,656   2,674,190,516       50    147.4      151
PD SRR19064922  FASTQ   DNA    17,844,005   2,656,568,566       50    148.9      151
PD SRR19064402  FASTQ   DNA    18,036,911   2,667,648,407       50    147.9      151
PD SRR19064858  FASTQ   DNA    17,112,104   2,530,288,758       50    147.9      151
PD SRR19064596  FASTQ   DNA    17,896,673   2,647,678,809       50    147.9      151
PD SRR19064475  FASTQ   DNA    33,708,493   4,989,547,815       50      148      151
PD SRR19064346  FASTQ   DNA    35,080,150   5,227,022,102       50      149      151
PD SRR19064331  FASTQ   DNA    37,633,614   5,583,238,747       50    148.4      151
PD SRR19064798  FASTQ   DNA    19,553,629   2,891,152,633       50    147.9      151
PD SRR19064776  FASTQ   DNA    11,267,279   1,665,393,377       50    147.8      151
PD SRR19064695  FASTQ   DNA    14,260,917   2,114,423,034       50    148.3      151
PD SRR19064701  FASTQ   DNA    17,499,988   2,589,250,218       50      148      151
PD SRR19065013  FASTQ   DNA    26,035,740   3,873,630,661       50    148.8      151
PD SRR19064606  FASTQ   DNA    18,135,042   2,682,224,730       50    147.9      151
PD SRR19064792  FASTQ   DNA    15,388,818   2,272,679,724       50    147.7      151
PD SRR19064671  FASTQ   DNA    27,754,111   4,141,700,072       50    149.2      151
PD SRR19065019  FASTQ   DNA    15,836,162   2,351,820,870       50    148.5      151
PD SRR19064454  FASTQ   DNA    15,615,002   2,301,333,638       50    147.4      151
PD SRR19064879  FASTQ   DNA    16,668,944   2,462,538,484       50    147.7      151
PD SRR19064423  FASTQ   DNA    18,417,241   2,722,452,242       50    147.8      151
PD SRR19064903  FASTQ   DNA   105,534,079  15,695,990,138       50    148.7      151
PD SRR19064897  FASTQ   DNA    34,281,149   5,105,612,460       50    148.9      151
PD SRR19064559  FASTQ   DNA    41,124,783   6,032,193,389       50    146.7      151
PD SRR19064974  FASTQ   DNA    29,453,717   4,369,905,894       50    148.4      151
PD SRR19064873  FASTQ   DNA    17,726,003   2,622,421,625       50    147.9      151
PD SRR19064429  FASTQ   DNA    17,788,723   2,634,435,337       50    148.1      151
PD SRR19064990  FASTQ   DNA    20,828,064   3,081,514,254       50      148      151
PD SRR19064804  FASTQ   DNA    16,459,323   2,420,074,754       50      147      151
PD SRR19064524  FASTQ   DNA    18,293,152   2,706,564,118       50      148      151
PD SRR19064909  FASTQ   DNA    27,272,666   4,043,952,049       50    148.3      151
PD SRR19064553  FASTQ   DNA    30,343,165   4,511,239,205       50    148.7      151
PD SRR19065038  FASTQ   DNA    12,491,639   1,842,180,722       50    147.5      151
PD SRR19064650  FASTQ   DNA    30,969,054   4,591,845,814       50    148.3      151
PD SRR19064627  FASTQ   DNA    15,831,883   2,340,261,564       50    147.8      151
PD SRR19064383  FASTQ   DNA    13,751,276   2,035,744,565       50      148      151
PD SRR19064367  FASTQ   DNA    14,717,264   2,175,048,362       50    147.8      151
PD SRR19064389  FASTQ   DNA    14,514,423   2,149,525,576       50    148.1      151
PD SRR19065032  FASTQ   DNA    37,027,285   5,512,518,750       50    148.9      151
PD SRR19064720  FASTQ   DNA    26,662,657   3,971,266,338       50    148.9      151
PD SRR19064757  FASTQ   DNA    21,229,145   3,130,709,265       50    147.5      151
PD SRR19064411  FASTQ   DNA    14,912,639   2,204,267,648       50    147.8      151
PD SRR19064585  FASTQ   DNA    23,608,800   3,466,796,921       50    146.8      151
PD SRR19064466  FASTQ   DNA    13,068,123   1,941,586,757       50    148.6      151
PD SRR19064946  FASTQ   DNA    17,676,074   2,612,170,003       50    147.8      151
PD SRR19064488  FASTQ   DNA    31,961,720   4,759,885,656       50    148.9      151
PD SRR19064931  FASTQ   DNA    16,583,055   2,436,695,363       50    146.9      151
PD SRR19064836  FASTQ   DNA    19,167,880   2,824,779,556       50    147.4      151
PD SRR19064841  FASTQ   DNA    22,011,008   3,245,578,407       50    147.5      151
PD SRR19064561  FASTQ   DNA    11,458,641   1,699,789,299       50    148.3      151
PD SRR19064482  FASTQ   DNA   168,818,897  25,154,521,894       50      149      151
PD SRR19064516  FASTQ   DNA    13,631,019   2,030,046,999       50    148.9      151
PD SRR19064328  FASTQ   DNA    34,852,285   5,108,078,864       50    146.6      151
PD SRR19064718  FASTQ   DNA    24,246,121   3,596,837,094       50    148.3      151
PD SRR19064615  FASTQ   DNA    17,167,543   2,538,131,035       50    147.8      151
PD SRR19064781  FASTQ   DNA    13,975,383   2,054,329,825       50      147      151
PD SRR19064662  FASTQ   DNA    32,128,043   4,762,125,068       50    148.2      151
PD SRR19064765  FASTQ   DNA     2,082,224     310,335,154       50      149      151
PD SRR19064686  FASTQ   DNA    37,492,489   5,583,483,684       50    148.9      151
PD SRR19064712  FASTQ   DNA    18,704,813   2,777,111,477       50    148.5      151
PD SRR19064668  FASTQ   DNA    36,692,571   5,445,225,115       50    148.4      151
PD SRR19065000  FASTQ   DNA    27,956,240   4,149,431,630       50    148.4      151
PD SRR19064355  FASTQ   DNA    20,933,977   3,100,958,178       50    148.1      151
PD SRR19064322  FASTQ   DNA    15,117,301   2,240,714,832       50    148.2      151
PD SRR19064358  FASTQ   DNA    21,712,523   3,206,609,146       50    147.7      151
PD SRR19064665  FASTQ   DNA    29,187,767   4,344,819,305       50    148.9      151
PD SRR19064786  FASTQ   DNA    12,802,052   1,899,099,913       50    148.3      151
PD SRR19064612  FASTQ   DNA    17,731,016   2,619,956,734       50    147.8      151
PD SRR19064768  FASTQ   DNA    23,700,215   3,520,611,782       50    148.5      151
PD SRR19064618  FASTQ   DNA    16,787,189   2,451,331,171       50      146      151
PD SRR19064715  FASTQ   DNA    13,631,345   2,023,705,683       50    148.5      151
PD SRR19064681  FASTQ   DNA    46,651,416   6,921,344,314       50    148.4      151
PD SRR19064762  FASTQ   DNA    19,277,321   2,848,219,507       50    147.7      151
PD SRR19065007  FASTQ   DNA    30,809,136   4,580,428,734       50    148.7      151
PD SRR19064325  FASTQ   DNA    38,772,521   5,759,395,379       50    148.5      151
PD SRR19064352  FASTQ   DNA   13,078,249  1,937,011,836       50    148.1      151
PD SRR19064936  FASTQ   DNA   30,281,505  4,501,608,764       50    148.7      151
PD SRR19064941  FASTQ   DNA   16,392,716  2,424,783,860       50    147.9      151
PD SRR19064461  FASTQ   DNA   19,948,807  2,947,806,970       50    147.8      151
PD SRR19064582  FASTQ   DNA   14,787,690  2,181,622,424       50    147.5      151
PD SRR19064416  FASTQ   DNA   19,532,753  2,894,123,393       50    148.2      151
PD SRR19064511  FASTQ   DNA   35,065,771  5,206,785,262       50    148.5      151
PD SRR19064485  FASTQ   DNA   17,044,220  2,526,312,021       50    148.2      151
PD SRR19064566  FASTQ   DNA   14,800,874  2,188,523,931       50    147.9      151
PD SRR19064588  FASTQ   DNA   20,285,650  3,001,987,739       50      148      151
PD SRR19064846  FASTQ   DNA   20,492,999  3,033,671,007       50      148      151
PD SRR19064831  FASTQ   DNA   21,821,921  3,216,849,966       50    147.4      151
PD SRR19064620  FASTQ   DNA   20,818,760  3,080,408,542       50      148      151
PD SRR19064657  FASTQ   DNA   32,737,636  4,855,955,549       50    148.3      151
PD SRR19064384  FASTQ   DNA   19,001,264  2,816,775,511       50    148.2      151
PD SRR19064360  FASTQ   DNA   13,243,200  1,958,508,325       50    147.9      151
PD SRR19064317  FASTQ   DNA   32,349,454  4,809,628,289       50    148.7      151
PD SRR19065035  FASTQ   DNA   30,317,739  4,482,798,962       50    147.9      151
PD SRR19064750  FASTQ   DNA   35,269,459  5,245,990,900       50    148.7      151
PD SRR19064727  FASTQ   DNA   23,784,708  3,537,486,408       50    148.7      151
PD SRR19064973  FASTQ   DNA   25,701,599  3,807,236,448       50    148.1      151
PD SRR19064529  FASTQ   DNA   37,252,266  5,513,344,153       50      148      151
PD SRR19064890  FASTQ   DNA   27,343,428  4,059,324,419       50    148.5      151
PD SRR19064904  FASTQ   DNA   23,515,346  3,479,477,444       50      148      151
PD SRR19064424  FASTQ   DNA   19,952,330  2,953,066,804       50      148      151
PD SRR19064809  FASTQ   DNA   19,483,865  2,875,315,800       50    147.6      151
PD SRR19064453  FASTQ   DNA   17,639,360  2,609,275,720       50    147.9      151
PD SRR19064554  FASTQ   DNA   28,473,669  4,222,130,851       50    148.3      151
PD SRR19064979  FASTQ   DNA   26,619,288  3,958,231,764       50    148.7      151
PD SRR19064523  FASTQ   DNA   23,071,741  3,418,451,834       50    148.2      151
PD SRR19064803  FASTQ   DNA   17,634,242  2,607,397,584       50    147.9      151
PD SRR19064459  FASTQ   DNA    8,844,473  1,310,834,728       50    148.2      151
PD SRR19064997  FASTQ   DNA   28,234,357  4,190,938,736       50    148.4      151
PD SRR19064874  FASTQ   DNA   16,262,745  2,400,062,444       50    147.6      151
PD SRR19064336  FASTQ   DNA   27,875,158  4,152,649,107       50      149      151
PD SRR19064341  FASTQ   DNA   24,502,064  3,597,547,470       50    146.8      151
PD SRR19064706  FASTQ   DNA   18,494,947  2,746,010,203       50    148.5      151
PD SRR19064692  FASTQ   DNA   10,800,998  1,594,664,369       50    147.6      151
PD SRR19064771  FASTQ   DNA   11,652,312  1,727,861,251       50    148.3      151
PD SRR19065014  FASTQ   DNA   32,434,271  4,816,996,616       50    148.5      151
PD SRR19064698  FASTQ   DNA   13,752,049  2,035,899,506       50      148      151
PD SRR19064676  FASTQ   DNA   36,490,926  5,433,726,031       50    148.9      151
PD SRR19064795  FASTQ   DNA   17,899,399  2,649,778,019       50      148      151
PD SRR19064601  FASTQ   DNA   17,856,224  2,632,372,258       50    147.4      151
PD SRR19064855  FASTQ   DNA   21,519,680  3,176,291,524       50    147.6      151
PD SRR19064478  FASTQ   DNA   35,962,722  5,329,316,359       50    148.2      151
PD SRR19064822  FASTQ   DNA   18,557,771  2,740,440,990       50    147.7      151
PD SRR19064502  FASTQ   DNA   16,542,712  2,452,887,972       50    148.3      151
PD SRR19064496  FASTQ   DNA   39,368,837  5,851,274,334       50    148.6      151
PD SRR19064958  FASTQ   DNA   13,951,986  2,072,374,497       50    148.5      151
PD SRR19064575  FASTQ   DNA   18,448,972  2,736,919,172       50    148.4      151
PD SRR19064472  FASTQ   DNA   29,974,794  4,437,117,409       50      148      151
PD SRR19064828  FASTQ   DNA   13,833,463  2,043,578,145       50    147.7      151
PD SRR19064591  FASTQ   DNA   26,210,370  3,852,606,909       50      147      151
PD SRR19064405  FASTQ   DNA   18,184,181  2,679,488,813       50    147.4      151
PD SRR19064925  FASTQ   DNA   27,927,034  4,135,626,588       50    148.1      151
PD SRR19064508  FASTQ   DNA   19,711,814  2,922,737,981       50    148.3      151
PD SRR19064952  FASTQ   DNA   12,801,505  1,882,266,488       50      147      151
PD SRR19065026  FASTQ   DNA   19,379,226  2,878,629,070       50    148.5      151
PD SRR19064743  FASTQ   DNA   40,305,327  6,005,511,053       50      149      151
PD SRR19064734  FASTQ   DNA   29,418,930  4,329,807,668       50    147.2      151
PD SRR19064639  FASTQ   DNA   15,775,617  2,333,061,252       50    147.9      151
PD SRR19064373  FASTQ   DNA   14,322,530  2,122,594,317       50    148.2      151
PD SRR19064379  FASTQ   DNA   21,364,299  3,153,833,336       50    147.6      151
PD SRR19064397  FASTQ   DNA   18,848,790  2,787,604,708       50    147.9      151
PD SRR19064749  FASTQ   DNA   25,372,776  3,775,790,538       50    148.8      151
PD SRR19064633  FASTQ   DNA   16,682,703  2,456,346,418       50    147.2      151
PD SRR19064644  FASTQ   DNA   19,649,167  2,899,348,296       50    147.6      151
PD SRR19064810  FASTQ   DNA   18,424,323  2,721,792,091       50    147.7      151
PD SRR19064984  FASTQ   DNA   28,279,416  4,196,892,377       50    148.4      151
PD SRR19064867  FASTQ   DNA   18,401,888  2,721,103,303       50    147.9      151
PD SRR19064547  FASTQ   DNA   26,313,933  3,922,799,791       50    149.1      151
PD SRR19064889  FASTQ   DNA   26,709,511  3,968,025,466       50    148.6      151
PD SRR19064530  FASTQ   DNA   15,161,941  2,242,340,974       50    147.9      151
PD SRR19064437  FASTQ   DNA   31,466,750  4,692,156,008       50    149.1      151
PD SRR19064440  FASTQ   DNA   37,918,577  5,494,848,319       50    144.9      151
PD SRR19064960  FASTQ   DNA   31,644,296  4,705,706,723       50    148.7      151
PD SRR19064883  FASTQ   DNA   17,753,628  2,574,739,423       50      145      151
PD SRR19064917  FASTQ   DNA   38,094,080  5,657,969,258       50    148.5      151
PD SRR19064637  FASTQ   DNA   15,937,924  2,351,744,766       50    147.6      151
PD SRR19064640  FASTQ   DNA   20,663,185  3,042,972,871       50    147.3      151
PD SRR19065028  FASTQ   DNA   34,250,491  5,098,422,857       50    148.9      151
PD SRR19064393  FASTQ   DNA   18,601,449  2,750,473,713       50    147.9      151
PD SRR19064399  FASTQ   DNA   21,167,522  3,128,292,589       50    147.8      151
PD SRR19064377  FASTQ   DNA   14,566,961  2,162,254,298       50    148.4      151
PD SRR19064747  FASTQ   DNA   15,830,082  2,341,326,795       50    147.9      151
PD SRR19064730  FASTQ   DNA   15,622,171  2,319,937,623       50    148.5      151
PD SRR19065022  FASTQ   DNA   16,115,295  2,390,502,209       50    148.3      151
PD SRR19064964  FASTQ   DNA   30,268,724  4,498,549,793       50    148.6      151
PD SRR19064913  FASTQ   DNA   29,846,599  4,414,646,322       50    147.9      151
PD SRR19064549  FASTQ   DNA   42,607,904  6,335,017,960       50    148.7      151
PD SRR19064887  FASTQ   DNA   17,636,861  2,601,320,151       50    147.5      151
PD SRR19064869  FASTQ   DNA   18,619,962  2,753,937,695       50    147.9      151
PD SRR19064433  FASTQ   DNA   17,306,495  2,561,311,111       50      148      151
PD SRR19064444  FASTQ   DNA   34,167,361  5,069,387,279       50    148.4      151
PD SRR19064919  FASTQ   DNA   34,304,237  5,094,075,640       50    148.5      151
PD SRR19064543  FASTQ   DNA   29,931,364  4,459,134,077       50      149      151
PD SRR19064534  FASTQ   DNA   28,655,051  4,252,190,524       50    148.4      151
PD SRR19064980  FASTQ   DNA   27,501,371  4,073,673,696       50    148.1      151
