feature	Acidovorax	Acinetobacter	Actinomyces	Agrobacterium	Alcaligenes	Anoxybacillus	Aquabacterium	Azospirillum	Bacillus	Bifidobacterium	Brevundimonas	Burkholderia	Comamonas	Corynebacterium	Cupriavidus	Cutibacterium	Dermacoccus	Effusibacillus	Escherichia	Haemophilus	Halomonas	Herbaspirillum	Hydrogenophilus	Hylemonella	Klebsiella	Kocuria	Lactobacillus	Lawsonella	Limosilactobacillus	Listeria	Meiothermus	Microbacterium	Micrococcus	Moraxella	Mycobacterium	NICIL.2	Neisseria	Paraburkholderia	Paracoccus	Phocaeicola	Prevotella	Pseudomonas	Rothia	Salmonella	Sphingobium	Staphylococcus	Stenotrophomonas	Streptococcus	Stutzerimonas	Tepidimonas	Thermoflavifilum	Thiopseudomonas
SRR20002464	0.0624905581615572	0.0673392701847609	0	0	0	0.110103806589204	0.247035924593578	0.270238438507281	0	0.0570004940179648	0	0	0	0.0537373440061055	0.0737049375233874	0.192984012145685	0	0.0809866007343235	0.0568829612140017	0	0	0.0824640145980856	0.0642863400223265	0.0858133343973138	0	0	0	0	0	0	0.323766369191551	0	0	0.0446249320539056	0.0506613417494189	0.131332430071813	0	0.176758219437177	0	0.108564584464072	0.0707356440365373	0.681366250318097	0	0	0.0411969435939449	0	0	0	0.458545994172549	0	0.0846322223129743	0
SRR20002465	0.0233378948140973	0.0453104005590427	0	0	0.0228088291587939	0	0.0935120091446305	0	0	0.0914299481906155	0	0	0	1.16221946193055	0.0306083660477042	0.0761074367414775	0.0334442219513189	0	0.0175978082213308	0	0	0.0310539242158181	0	0.0359095399265284	0	0	0	0.0143505959400937	0.015426509480462	0	0	0	0	0	0.0245177023243352	0	0	0.076538803360454	0.0323538504773354	0	0.152954284095311	0.248784989899748	0	0.0213220611971259	0.0180683570051474	0	0	0.042294260635697	0.175675242435255	0	0	0.0488785439465874
SRR20002466	0.0607223899444874	0.0931980580861413	0	0.0418685821839792	0.0479977789725315	0	0.24899927482495	0.0627325077909545	0	0	0	0.056659575436945	0	0	0.0746793711994594	0.185275998607166	0	0	0	0	0	0.0865044285748716	0	0.090701382644078	0	0	0	0	0	0	0.0291090705310453	0	0.0474204261618816	0	0	0	0.032798795401496	0.16780057295896	0	0	0	0.628475731398919	0.0350698924644778	0	0.0364553616905496	0.542006378266235	0	0	0.473247151273067	0	0	0.0804640508819997
SRR20002468	0	0	0	0	0	0	0	0	0	0	0	0	0	0.794604482785264	0	0	0	0	0.764653443868778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0561012157153246	0.0340726840729548	0	0	0	0.0802996262586329	0	0.0157141630800248	0.023397163079317	0	0	0
SRR20002473	0.0248967158855583	0.0345040465899146	0.0183254267779967	0.0135172834584222	0	0	0.0944447931966253	0	0	0	0	0	0	0.0202462245979261	0.0318864950413738	0.0697038087961721	0	0	0	0	0	0.036679475842296	0	0.0375012238074256	0	0	0	0.0203476223889596	0	0	0	0	0	0	0.0128299989538021	0	0	0.0784832316827695	0	0	0	0.235604506783499	0	0	0.0182804513215832	1.20800619966748	0	0.0930095221496424	0.189596526322772	0	0	0
SRR20002474	0.0594955479771379	0.106803692090351	0	0	0.110028080649437	0	0.257731112398027	0.0628568929991718	0	0	0.0437970104830159	0.147674262508618	0	0	0.0887196850314618	0.198673093051276	0	0	0	0	0	0.091507644747129	0	0.101889394035911	0.0470447984980358	0.227229652501021	0	0.0542030969713814	0	0.0353010394869949	0	0	0.0701945122279142	0	0.0635961863353743	0	0	0.223988197329625	0	0.0459605462193162	0	0.673862849037179	0	0	0.0599025778979842	0.11195915058187	0	0.0615342826800986	0.564641183693568	0	0	0.0439672060715513
SRR20002475	0.0583124344294724	0.118463795596818	0.0368935699780892	0.0528521010688566	0.107554999467701	0	0.245720088544698	0.0446005985917962	0	0	0	0	0.0858975405607533	0	0.0852341378734769	0.290879390585131	0	0	0	0	0.0340094964172353	0.0891005790293957	0	0.0934825775050057	0.151357195050945	0.0447890837046494	0	0.0561016521487685	0	0	0.0205113108370669	0.0382070891992547	0.0426982930435118	0.0287596125306331	0.0957571054592172	0	0	0.208181161377643	0	0	0	0.647031804490116	0	0	0.0493900537710133	0.0752133609218165	0.0921017212204165	0.272310637123954	0.528904837957039	0	0	0
SRR20002477	0.0684677088516524	0.120484435859037	0.0627196577605099	0.0547473446090918	0	0.0884039033424121	0.24490969237215	0.0617520657884668	0	0	0	0.0534703512231689	0	0.0935907451583975	0.0776647841821158	0.216176107621004	0.0562336980093384	0.0630389051910059	0	0	0.0396405484404827	0.0877947377884498	0.051387448862769	0.0937340879733804	0	0	0	0.0300574387526401	0	0	0.222523659542512	0.055715965759172	0.0652984992060735	0.036420231564139	0.0950616540013306	0.0399204499057256	0.192174363638074	0.214641969550062	0	0	0	0.685809684201753	0.0653667933369184	0	0.0457931804335517	0.0663492041899016	0	0.0994129475765364	0.505651423188821	0.0387887528164242	0.0601049865117943	0
SRR20002478	0.0481232350164048	0.0578992508199924	0	0	0	0.0633033184700349	0.184632564424784	0.0599825789645478	0	0	0	0	0	0	0.0489657724013049	0.147277742396947	0	0.0520697530272886	0	0	0	0.0641599754506606	0	0.0682831124777624	0	0	0	0	0	0	0.208848096857875	0	0.049794100547311	0	0	0.0511449411813215	0	0.124508888283092	0	0	0	1.03598375014183	0	0	0	0	0	0	0.339215605264698	0	0.0564678779932818	0
SRR20002479	0	0	0	0	0	0	0.180437080769975	0	0	0	0	0	0	0	0	0.150974671024285	0	0	0	0	0	0	0	0.0766844989387124	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109101384414832	0	0	0	0.37699411808397	0	0	0	0.955233203380486	0	0	0.361885159518451	0	0	0
SRR20002481	0	0	0	0	0	0	0.178269195418351	0	0	0	0	0	0	0	0	0.254702613606248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64610716899778	0	0	0	0	0.266615892386434	0	0	0	0.225138809834295	0	0.602941998438669	0	0	0	0	0	0	0.324656350063882	0	0	0
SRR20002482	0.0596422465382185	0.0760703957283905	0	0	0	0.125499276391961	0.256656651129536	0	0	0	0	0.13840051088088	0	0	0.0859664641318156	0.204190576348819	0	0.0827031393563105	0	0	0	0.078809905957958	0.080584937750917	0.0935070203638541	0	0	0	0	0	0	0.388822009033119	0	0.0573629403051569	0	0.049274833379918	0.180453717285425	0	0.172345140523893	0.049274833379918	0	0	0.646670970272257	0	0	0.0471616221387253	0	0	0	0.49550340487966	0	0.10017528623347	0
SRR20002486	0.0668853126989072	0.098157559541509	0	0.0509223698936924	0	0	0.276663711421202	0.128214750560589	0	0	0	0	0	0	0.0960161589356657	0.247754693267961	0	0	0	0	0	0.0947202349022539	0	0.0988990754801727	0	0	0	0	0	0	0	0	0.0493607243433516	0	0.0445995927300081	0	0	0.213309382543886	0.0524376846069198	0	0	0.768777945217665	0	0	0.0559477353248301	0.0406656264741729	0	0	0.539857981772447	0	0	0
SRR20002487	0.0484476658480546	0.0772306127533812	0	0.027544909913583	0	0.0807226104579431	0.150033870011682	0.0661397202698859	0	0	0.0249266674517463	0.0360204567929874	0.0319443169132883	0.0345047842870546	0.0358687258242137	0.17511213498706	0	0.0465167413967035	0	0	0.023252079019019	0.0533385933730798	0.0438103867424654	0.0511014146137951	0	0	0	0	0	0	0.207242778346356	0	0.0291602114029572	0.0230164477445043	0.0221474422904907	0.0934752258501129	0	0.123562796197445	0	0	0	1.05105828424376	0	0.0269445840246865	0.0289726313239111	0.0300805906630106	0.0381386240844261	0	0.290405453922318	0.0245742578892251	0.0627131942096269	0
